IKIDEN	Country	prod1	prod2	prod3	prod4	prod5	prod6	prod7	prod8	prod9	prod10	prod11	prod12	prod13	prod14	prod15	prod16	prod17	prod18	prod19	prod20	prod21	prod22	prod23	prod24	prod25	prod26	prod27	prod28	prod29	prod30	Who	Frequence	When	Taste	Healthy	Pleasure	No preparation	Ways	Guest	Authentic	Not expensive	Supermarket	Deli	Caterer	Fish shop	Market	Mobile van	Everyday	Special	Day snack	Evening snack	Aperitif	Starter	Salad	Cooked meal	Sandwich	Main	Vegetable	Lemon	Bread, butter	Lemon, bread, butter	C. fraîche	C. fraîche with herbs	Fresh cheese	Fresh cheese with herbs	Shallots	Mustard	Butter	Black pepper	Horseradish	Scottish	Norwegian	Atlantic	Irish	Wild	Do not know	Colour	Price	Origin	Brand	Advertising	Glossiness	Packaging	Labelling information	Number slices	Weight	Use by date	Usual brand	Appetising	Firm	Regular	Nice colour	Nice odour	Smooth texture	Firm texture	Greasy mouth	Characteristic taste	Not too salty 
32076	Milan	0,9615	0,1374	0,9615	0,1374	0,9615	0,1374	0,9615	0,9615	0,9615	-0,6868	-1,511	-0,6868	0,1374	0,9615	0,9615	-1,511	-3,1593	0,9615	0,9615	0,1374	-0,6868	0,9615	-1,511	0,1374	0,1374	0,1374	-0,6868	-0,6868	0,1374	-0,6868	Adults	Once every 2 weeks	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Most. Agree	Comp. Agree	Comp. Agree	Most. Agree	No	Yes	No	Yes	No	No	No	Yes	No	Yes	No	Yes	No	No	Yes	No	No	Yes	No	Yes	No	No	No	No	No	No	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	Yes	No	No	No	Yes	No
32077	Milan	0,7489	0,7489	-0,4655	0,7489	1,3561	-1,6799	1,9633	0,1417	0,1417	0,1417	-1,0727	-1,6799	-0,4655	0,7489	-1,6799	-0,4655	0,1417	-1,0727	-0,4655	0,1417	1,3561	1,3561	-1,0727	0,7489	0,7489	-0,4655	0,7489	-1,6799	0,7489	-0,4655	Adults	Once a month	Only the winter	Comp. Agree	Neither	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Disa.	Yes	Yes	No	No	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No	No	Yes	No	Yes	No	Yes	No	No	No	No	No	Yes	No	No	Yes	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	No	No	No	Yes	No	No	No	No	Yes	Yes	No	No	Yes	No	No
32078	Milan	1,4422	0,8152	0,1881	0,1881	-1,066	0,8152	0,8152	-1,066	-0,4389	0,1881	0,1881	-1,693	0,8152	-0,4389	-0,4389	1,4422	0,8152	0,8152	0,8152	-2,3201	-1,066	0,8152	-1,693	-1,066	-0,4389	0,1881	-1,066	1,4422	0,1881	0,8152	Both	Once every 2 weeks	All year round	Comp. Agree	Neither	Comp. Agree	Most. Disa.	Comp. Agree	Comp. Agree	Comp. Agree	Most. Disa.	Yes	Yes	No	No	No	No	Yes	Yes	No	No	Yes	Yes	Yes	Yes	No	No	No	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	Yes	Yes	Yes	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	Yes	Yes	No	No	Yes	No	Yes	No	No	No	No	No	Yes
32079	Milan	0,0859	0,9444	0,9444	0,5151	0,9444	-1,202	0,0859	-0,3434	-0,7727	-2,4898	0,5151	0,9444	-0,7727	0,5151	0,9444	0,9444	-0,7727	-0,3434	0,0859	-0,3434	-2,4898	0,9444	0,0859	0,9444	-0,7727	0,9444	0,9444	0,9444	-0,3434	-1,6312	Both	Once a month	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Neither	Yes	No	Yes	Yes	No	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	No	No	Yes	No	No	Yes	No	Yes	No	No	No	No	No	Yes	Yes	No	Yes	No	No	Yes	Yes	Yes	No	No	Yes	No	Yes	No	Yes	Yes	No	No	No	No	No	Yes	No	No	No	Yes	Yes
32080	Milan	-0,767	-1,9174	-0,767	-1,9174	0,3835	1,5339	0,3835	1,5339	0,3835	-0,767	-0,767	-0,767	1,5339	0,3835	-0,767	0,3835	-0,767	-1,9174	0,3835	1,5339	0,3835	0,3835	0,3835	0,3835	0,3835	-0,767	0,3835	0,3835	-0,767	1,5339	Adults	Once every 2 weeks	All year round	Comp. Agree	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Comp. Agree	Most. Agree	Most. Disa.	Yes	Yes	No	No	No	No	Yes	Yes	Yes	No	Yes	No	No	No	Yes	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	Yes	Yes	No	Yes	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	No	Yes	No
32081	Milan	0,7895	-1,152	-1,5403	-1,9286	1,1779	0,4012	0,0129	1,1779	0,7895	-0,3754	0,4012	-1,152	0,7895	0,7895	-0,7637	-1,9286	0,7895	1,1779	1,1779	-1,5403	0,7895	1,1779	0,0129	-0,7637	0,7895	0,0129	-0,3754	0,7895	-0,3754	-1,152	Adults	Once a week or more	Special celebration	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Most. Agree	Comp. Agree	Yes	No	Yes	No	No	No	No	Yes	Yes	No	No	Yes	Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	No	No	Yes	Yes	No	No	No	No	No	Yes	No	No	No	No	Yes	No	No	No	No	No	Yes	Yes	No	No	No	No	No	Yes	No	No
32082	Milan	1,0141	1,0141	1,0141	1,0141	-0,7755	-0,7755	1,0141	1,0141	1,0141	-0,7755	1,0141	1,0141	-0,7755	-0,7755	-0,7755	-0,7755	-0,7755	1,0141	-0,7755	1,0141	-2,5652	-0,7755	1,0141	-0,7755	-0,7755	-0,7755	1,0141	1,0141	-0,7755	-0,7755	Both	Once every 2 weeks	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Neither	Comp. Agree	Comp. Agree	Comp. Agree	Neither	Yes	No	No	Yes	No	No	No	Yes	No	Yes	Yes	No	No	No	Yes	No	No	Yes	No	No	Yes	Yes	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	Yes	No	No	Yes	No	No	Yes
32083	Milan	-1,6729	-1,6729	0,088	-1,6729	0,088	0,9685	0,088	0,088	0,088	-2,5533	-0,7924	0,088	0,088	0,9685	0,088	0,088	-0,7924	0,9685	0,9685	-1,6729	0,9685	-0,7924	0,9685	0,9685	0,9685	0,088	0,9685	0,9685	0,9685	0,088	Both	Once every 2 weeks	All year round	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Comp. Agree	Most. Agree	Most. Agree	Neither	Yes	No	No	No	No	No	No	Yes	No	No	No	Yes	No	Yes	No	No	No	Yes	No	Yes	No	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	Yes	No	No	No	No	No	Yes	No	Yes	No	No	No	No	Yes	No
32084	Milan	-0,3841	-0,3841	0,8963	0,8963	2,1766	0,8963	-0,3841	-0,3841	0,8963	0,8963	-1,6645	-1,6645	0,8963	-0,3841	-0,3841	-1,6645	-1,6645	-0,3841	-0,3841	0,8963	-0,3841	0,8963	-0,3841	0,8963	0,8963	-0,3841	-1,6645	-0,3841	0,8963	0,8963	Both	Once every 2 weeks	All year round	Most. Agree	Most. Agree	Most. Agree	Comp. Agree	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Yes	Yes	No	No	No	No	No	Yes	Yes	No	Yes	No	Yes	No	No	Yes	No	Yes	No	Yes	No	No	No	Yes	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	No	Yes	Yes	No	No	No	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	Yes	Yes	No
32086	Milan	1,2186	0,3584	1,6488	2,0789	-0,9319	-0,5018	-0,9319	-0,9319	-0,9319	-0,9319	0,3584	0,7885	-0,9319	-0,5018	1,6488	-0,0717	-0,9319	1,6488	-0,5018	-0,5018	-0,9319	-0,9319	-0,9319	-0,9319	-0,0717	-0,0717	-0,5018	0,3584	1,6488	1,2186	Both	5 to 6 times a year	All year round	Comp. Agree	Neither	Most. Agree	Neither	Most. Agree	Comp. Agree	Most. Agree	Neither	Yes	Yes	No	No	No	No	Yes	No	Yes	Yes	Yes	Yes	No	Yes	No	No	Yes	Yes	Yes	No	No	No	Yes	No	No	No	No	No	No	No	Yes	No	No	No	Yes	Yes	No	Yes	No	No	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	No	Yes	No	Yes
32087	Milan	1,3398	-0,2364	1,3398	-1,0245	0,5517	-0,2364	-1,0245	-0,2364	1,3398	-1,8127	-1,0245	1,3398	0,5517	-0,2364	-1,0245	1,3398	0,5517	-0,2364	0,5517	-0,2364	-1,8127	-0,2364	1,3398	0,5517	-1,8127	-0,2364	-0,2364	-1,0245	0,5517	1,3398	Both	Once a month	All year round	Comp. Agree	Comp. Agree	Most. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Yes	Yes	No	No	No	No	No	Yes	No	Yes	No	Yes	No	No	Yes	No	Yes	No	Yes	No	No	Yes	Yes	No	No	No	No	No	No	No	Yes	Yes	No	No	No	Yes	No	No	No	No	Yes	No	Yes	No	No	Yes	No	No	No	No	Yes	Yes	No	No	No	Yes	No
32088	Milan	0,8879	-1,3318	0,8879	-0,5919	0,8879	0,148	-2,8116	0,8879	0,8879	-1,3318	0,8879	0,8879	-0,5919	0,148	-0,5919	-0,5919	-0,5919	-1,3318	0,8879	-0,5919	0,8879	0,148	0,148	0,8879	-2,0717	0,8879	0,148	0,8879	0,148	0,8879	Adults	Once every 2 weeks	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Neither	Yes	No	Yes	No	No	No	Yes	Yes	No	Yes	Yes	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	No	Yes	No	No	No	No	No	Yes	Yes	No	Yes	No	No	No	No	Yes	No	No	Yes	No	Yes	No	No	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No
32089	Milan	0,4226	-1,6903	0	1,2677	-0,4226	1,2677	0,8452	-1,2677	1,2677	0,8452	0,4226	0,8452	0,4226	-0,8452	-1,2677	-1,6903	-0,8452	-0,4226	1,2677	0	-1,2677	0,8452	0	0,8452	-1,6903	-0,4226	0,4226	1,2677	0,8452	-1,2677	Adults	5 to 6 times a year	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Most. Agree	Comp. Agree	Most. Agree	Most. Agree	Yes	No	No	No	No	No	No	Yes	No	Yes	Yes	Yes	No	No	Yes	No	No	Yes	Yes	No	No	No	Yes	No	No	No	No	No	No	No	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	No	Yes	No	Yes	No
32090	Milan	0,3688	-0,041	-1,2702	-0,8604	0,7785	-1,2702	-0,8604	-0,8604	-0,041	-0,4507	0,7785	0,7785	0,7785	1,1882	1,1882	-1,2702	-0,041	-0,8604	1,5979	1,5979	1,1882	0,3688	1,1882	-1,2702	1,5979	-1,2702	-0,8604	-1,2702	-0,4507	-0,4507	Both	3 to 4 times a year	Special celebration	Comp. Agree	Neither	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Neither	Yes	Yes	No	No	No	No	No	Yes	No	No	Yes	Yes	No	No	No	No	Yes	No	Yes	No	Yes	No	Yes	No	No	No	No	No	No	No	Yes	Yes	No	No	No	Yes	No	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Yes	No	Yes	Yes
32091	Milan	1,0374	1,0374	-1,2124	-0,0875	1,4124	-0,8374	1,0374	-1,2124	0,6624	-1,2124	0,2875	-0,0875	-0,4625	-0,0875	-0,8374	-1,2124	1,4124	1,4124	0,2875	-0,8374	-1,2124	1,7874	-1,2124	1,4124	1,4124	-0,8374	-0,4625	-0,8374	-0,0875	-0,4625	Both	Once every 2 weeks	All year round	Comp. Agree	Most. Agree	Comp. Agree	Most. Agree	Most. Agree	Neither	Comp. Disa.	Most. Disa.	Yes	No	No	No	No	No	Yes	Yes	No	No	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	No	No	No	Yes	No	No	No	Yes	Yes	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	Yes	No
32092	Milan	0,6527	1,5428	-0,2374	-0,2374	1,5428	1,5428	0,6527	-1,1274	-0,2374	-0,2374	-0,2374	-1,1274	-0,2374	0,6527	-0,2374	0,6527	-1,1274	1,5428	0,6527	-1,1274	-0,2374	1,5428	-0,2374	-0,2374	0,6527	0,6527	-1,1274	-2,0175	-2,0175	-0,2374	Both	5 to 6 times a year	Only the winter	Comp. Agree	Most. Agree	Comp. Agree	Neither	Most. Agree	Neither	Neither	Most. Disa.	Yes	Yes	No	No	No	No	Yes	Yes	No	No	No	Yes	No	No	No	No	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	No	No	Yes	No	No	No	No	No	No	Yes	No	No	No	No	Yes	No	No	No	Yes	Yes	No	No	No	No	No	No	Yes	No	Yes
32093	Milan	-1,1694	0,2773	-1,1694	1,0006	-0,0844	-0,8077	-1,1694	0,2773	0,2773	1,3622	1,7239	-0,8077	0,2773	1,0006	0,6389	-1,1694	1,3622	-0,8077	-0,8077	0,2773	1,0006	-1,1694	-0,8077	-0,446	1,7239	-1,1694	-1,1694	1,3622	1,0006	-0,8077	Adults	Once every 2 weeks	All year round	Comp. Agree	Most. Agree	Most. Agree	Most. Disa.	Most. Agree	Comp. Agree	Most. Agree	Neither	Yes	No	No	No	No	No	Yes	No	No	No	No	Yes	No	Yes	No	Yes	No	Yes	No	No	No	Yes	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	Yes	No	No
32094	Milan	2,1494	1,1941	-0,7165	1,6717	-1,1941	1,1941	2,1494	-0,2388	-1,1941	0,2388	-0,7165	-0,7165	1,6717	0,7165	0,7165	-0,2388	-0,7165	-1,1941	-0,7165	-0,7165	-1,1941	-0,7165	-0,2388	-0,7165	0,2388	-0,7165	-0,2388	-0,2388	-0,2388	0,7165	Adults	Once a month	All year round	Comp. Agree	Most. Disa.	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Disa.	No	Yes	No	No	No	No	No	Yes	No	No	Yes	Yes	No	Yes	No	No	No	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	No	Yes	No	Yes	Yes	Yes	Yes	No	No	Yes	Yes	No	Yes	No	Yes	No	Yes	No	No	Yes	No	No	No	Yes	No
32095	Milan	1,7208	-0,0593	0,8307	0,8307	0,8307	-0,0593	-0,9494	-0,9494	-0,0593	-0,9494	1,7208	0,8307	0,8307	-0,9494	-0,0593	-2,7296	0,8307	-0,9494	-0,0593	-0,0593	-1,8395	-0,0593	0,8307	0,8307	-0,9494	-0,0593	-0,9494	0,8307	0,8307	-0,0593	Both	Once a month	All year round	Comp. Agree	Most. Agree	Most. Agree	Comp. Agree	Most. Agree	Comp. Agree	Neither	Neither	Yes	No	No	Yes	No	No	Yes	Yes	No	Yes	No	Yes	No	Yes	No	Yes	No	No	Yes	Yes	No	No	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	Yes	No	No	No	Yes	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	No	Yes	No	Yes
32096	Milan	0,6695	-0,7651	-0,7651	-0,2869	0,6695	0,6695	0,1913	-0,7651	1,1476	-1,7215	1,1476	1,1476	-0,7651	0,1913	-1,2433	1,1476	1,1476	-1,7215	0,6695	-0,2869	-1,7215	0,1913	-1,2433	-1,7215	0,6695	-0,2869	0,6695	1,1476	1,1476	0,6695	Adults	Once a month	Special celebration	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Most. Agree	Comp. Agree	Most. Agree	Most. Agree	Yes	Yes	No	No	No	No	No	Yes	Yes	No	Yes	Yes	No	No	Yes	No	No	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	Yes	No	No	Yes	No	No	No	Yes	No	No	No	Yes	Yes	No	No	Yes	No	No	No	No	Yes	No
32097	Milan	1,7217	1,7217	-1,5319	0,9083	0,5016	0,0949	0,9083	-1,5319	0,0949	0,5016	-1,1252	-1,5319	0,0949	-0,7185	0,9083	-1,5319	-1,1252	0,0949	0,9083	0,5016	1,315	0,0949	-1,5319	0,0949	0,9083	0,0949	-1,1252	0,0949	0,9083	-0,7185	Both	Once a month	All year round	Neither	Most. Disa.	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Neither	Neither	Yes	No	No	No	No	No	No	Yes	No	No	No	Yes	No	Yes	No	Yes	Yes	Yes	No	No	No	Yes	No	No	No	No	No	No	No	No	Yes	No	No	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Yes	No	Yes	No	No	No	No	Yes	No	No	No	Yes
32098	Milan	0,7228	0,7228	0,1033	0,1033	0,1033	-1,1358	-1,1358	0,7228	-1,7553	-1,1358	-0,5163	0,1033	0,1033	-0,5163	-1,7553	1,9618	1,3423	0,1033	0,7228	0,7228	0,1033	0,7228	-2,3748	-0,5163	-0,5163	1,3423	0,7228	1,3423	-0,5163	0,1033	Adults	5 to 6 times a year	Special celebration	Comp. Agree	Comp. Disa.	Most. Agree	Comp. Agree	Most. Disa.	Neither	Comp. Disa.	Comp. Disa.	Yes	Yes	No	No	No	No	No	Yes	No	No	Yes	No	No	No	No	No	No	Yes	No	Yes	No	No	No	No	No	No	No	No	No	No	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	No	No	No	Yes	No	No	No	No	Yes	No	No	Yes	No
32099	Milan	1,3414	0,5445	-1,4477	-0,2523	0,943	0,5445	-0,6508	0,5445	0,943	0,1461	-1,0492	-1,0492	0,1461	-1,4477	-0,6508	-1,4477	-1,4477	1,3414	0,5445	-1,4477	-0,2523	0,943	-1,4477	-0,2523	-0,2523	1,3414	1,7399	0,1461	0,943	0,943	Both	Once a month	All year round	Comp. Agree	Most. Agree	Comp. Agree	Neither	Comp. Agree	Most. Agree	Neither	Most. Disa.	Yes	No	No	No	Yes	No	No	Yes	No	Yes	Yes	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	No	Yes	No	Yes
32100	Milan	0,9246	-0,1423	-0,1423	-0,4979	1,2803	-1,2092	-1,2092	-0,1423	1,2803	0,569	1,2803	1,2803	0,569	-0,8535	0,2134	0,9246	-0,1423	1,2803	0,9246	-0,8535	-1,5648	0,9246	-1,5648	-0,8535	-1,2092	-0,1423	-1,2092	1,2803	0,569	-1,5648	Adults	Once a month	All year round	Comp. Agree	Neither	Comp. Agree	Neither	Most. Agree	Most. Agree	Neither	Most. Disa.	Yes	No	No	No	No	No	No	Yes	No	No	Yes	Yes	Yes	No	No	No	Yes	Yes	Yes	No	Yes	No	No	No	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	Yes	Yes	No	No	No	No	No	No	Yes	No	No	Yes	No	No	No	Yes	No	No	No	No	Yes
32101	Milan	1,4061	1,4061	-0,814	-1,7021	1,8501	0,518	1,4061	-0,37	1,4061	-0,814	-0,814	0,518	-0,814	0,074	-0,37	0,074	0,074	0,518	-0,37	-1,2581	-1,2581	0,962	-1,2581	0,962	-0,37	-1,2581	0,962	-1,2581	0,962	-0,37	Adults	5 to 6 times a year	All year round	Most. Agree	Most. Agree	Most. Agree	Most. Agree	Neither	Most. Agree	Most. Agree	Neither	Yes	No	No	No	No	No	Yes	No	No	Yes	Yes	Yes	No	No	Yes	Yes	No	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	No	No	Yes	Yes	Yes	No	Yes	No	No	No	Yes	No	Yes	Yes	Yes	No	No	No	Yes	No	No	No	No	Yes	Yes
32102	Milan	1,4365	0,9354	1,4365	0,4343	-0,5679	-0,0668	0,9354	-0,5679	0,9354	-1,5702	0,9354	-1,5702	0,9354	0,4343	0,4343	-1,069	0,9354	0,9354	0,9354	0,4343	-1,5702	0,4343	-0,0668	-0,0668	-0,5679	-2,0713	0,4343	-0,5679	-1,069	-1,5702	Both	5 to 6 times a year	All year round	Comp. Agree	Neither	Most. Agree	Most. Agree	Comp. Agree	Comp. Agree	Neither	Most. Disa.	Yes	No	Yes	No	No	No	Yes	Yes	No	No	No	Yes	No	Yes	No	Yes	No	Yes	No	No	No	No	No	Yes	No	No	Yes	No	No	No	Yes	No	Yes	No	No	Yes	No	Yes	Yes	No	Yes	No	No	No	Yes	Yes	No	Yes	No	No	No	Yes	No	No	Yes	No	No
32103	Milan	-0,2537	-0,2537	-0,2537	0,8337	-0,2537	-2,4287	0,8337	-0,2537	0,8337	-1,3412	-0,2537	0,8337	0,8337	0,8337	0,8337	-2,4287	0,8337	-0,2537	0,8337	0,8337	-0,2537	-0,2537	-0,2537	0,8337	-2,4287	-0,2537	0,8337	-0,2537	0,8337	0,8337	Both	Once a week or more	All year round	Comp. Agree	Most. Agree	Comp. Agree	Most. Agree	Comp. Agree	Most. Agree	Most. Agree	Most. Agree	Yes	No	No	No	No	No	No	No	No	Yes	Yes	No	No	Yes	Yes	No	Yes	No	Yes	No	No	No	Yes	No	No	No	Yes	No	No	Yes	Yes	No	No	No	No	Yes	Yes	Yes	Yes	No	Yes	No	No	No	No	Yes	No	No	Yes	No	Yes	No	No	No	No	No	Yes
32104	Milan	-0,2904	0,9542	0,9542	-1,535	-1,535	0,9542	-0,2904	-0,2904	0,9542	0,9542	-1,535	-0,2904	-0,2904	-1,535	0,9542	0,9542	-0,2904	-0,2904	0,9542	0,9542	-0,2904	0,9542	-2,7796	0,9542	0,9542	-0,2904	-0,2904	-0,2904	0,9542	-0,2904	Both	Once a week or more	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	No	Yes	Yes	Yes	No	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	No	Yes	Yes	No	No	Yes	No	No	No	No	No	No	Yes	Yes	No	Yes	No	No	No	No	Yes	No	No	No	No	Yes	No	No	Yes	Yes	No	No	No	No	Yes	No	No	Yes	Yes	No
32105	Milan	1,7321	-1,299	-0,433	1,299	0	0,433	-0,866	-0,866	0,433	0	0,433	0,433	0,866	-0,866	1,299	0,866	1,299	-1,7321	-1,299	0,866	-1,7321	-1,299	1,299	0,866	-0,433	-0,866	0,433	0,433	0	-1,299	Both	Once a week or more	All year round	Comp. Agree	Neither	Neither	Comp. Disa.	Most. Disa.	Neither	Neither	Neither	Yes	No	No	Yes	No	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	Yes	No	No	No	Yes	No	No	No	No	Yes	No	No	Yes	Yes	No	No	No	No	Yes	No	Yes	No	No	Yes	No	No	No	No	No	No	No	Yes	No	Yes	No	No	No	No	Yes	No
32107	Milan	0,1674	0,7256	-0,3907	-0,3907	0,1674	1,2837	-0,3907	-0,9488	0,7256	-0,9488	-2,0651	0,7256	-1,507	1,2837	-0,3907	0,7256	-2,0651	-1,507	0,7256	1,2837	0,7256	1,2837	-0,3907	1,2837	-0,3907	-0,3907	0,1674	1,2837	-0,9488	0,1674	Both	Once a week or more	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Most. Agree	Comp. Agree	Most. Agree	Yes	Yes	No	No	No	No	No	Yes	No	Yes	Yes	No	No	Yes	Yes	No	No	No	No	Yes	No	Yes	No	No	No	No	No	Yes	No	Yes	Yes	No	No	No	No	Yes	No	Yes	Yes	No	No	No	No	No	No	No	No	No	No	No	No	Yes	No	Yes	No	Yes	No
32108	Milan	1,1407	-1,2468	-2,0426	-1,2468	-1,2468	1,1407	-1,2468	0,3449	-1,2468	-0,451	-0,451	-0,451	1,1407	0,3449	-0,451	1,1407	0,3449	1,1407	1,1407	-1,2468	0,3449	0,3449	-0,451	1,1407	1,1407	1,1407	0,3449	1,1407	-1,2468	-0,451	Adults	Once a week or more	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Comp. Agree	Neither	Yes	No	No	No	No	No	Yes	No	No	Yes	Yes	Yes	No	No	Yes	Yes	Yes	No	Yes	No	Yes	No	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	No	No	Yes	Yes	No	No	No	Yes	Yes	No	No	No	No	No	No	No	Yes	No	No	Yes	No	Yes
32109	Milan	0,0502	0,0502	0,4269	-0,7031	1,5568	1,5568	1,5568	1,5568	0,4269	-0,7031	1,1802	-1,0797	-0,7031	-1,0797	0,0502	-0,7031	1,1802	-0,3264	-1,4564	-0,7031	-1,0797	0,8035	-1,4564	-0,3264	-0,3264	0,8035	-1,0797	1,1802	-1,4564	0,8035	Both	5 to 6 times a year	Special celebration	Comp. Agree	Neither	Most. Agree	Most. Agree	Comp. Agree	Most. Agree	Neither	Most. Disa.	Yes	No	No	No	No	No	No	Yes	No	Yes	Yes	No	No	No	Yes	No	Yes	No	Yes	No	No	No	Yes	Yes	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	Yes	No	No	No	No	No	Yes	No	No	Yes	No	No	No	No	No	No	No	Yes	Yes	No	Yes
32110	Milan	-0,7377	0,3419	0,8816	-0,1979	-0,1979	-2,357	-0,1979	0,8816	-0,1979	-0,1979	0,3419	-0,7377	1,4214	0,3419	-1,2775	0,8816	0,3419	0,8816	1,4214	-0,7377	0,8816	0,3419	-0,7377	1,4214	-0,1979	1,9612	-0,7377	-1,2775	-0,7377	-1,8172	Both	Once a month	All year round	Comp. Agree	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Comp. Agree	Neither	Most. Agree	Yes	No	No	No	No	No	Yes	No	No	No	No	Yes	No	Yes	Yes	No	No	No	Yes	No	No	No	No	No	No	No	Yes	No	No	Yes	Yes	No	No	No	No	No	Yes	Yes	No	No	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	No	Yes	Yes	No
32111	Milan	-0,3333	1,3333	-0,3333	-0,3333	-0,3333	1,3333	-0,3333	-1,1667	0,5	-1,1667	0,5	0,5	-0,3333	-0,3333	2,1667	-1,1667	-0,3333	0,5	0,5	-1,1667	-1,1667	0,5	2,1667	0,5	0,5	-0,3333	-1,1667	-0,3333	1,3333	-2	Both	Once every 2 weeks	Only the winter	Comp. Agree	Neither	Comp. Agree	Comp. Agree	Most. Agree	Comp. Agree	Most. Agree	Most. Disa.	Yes	Yes	No	No	No	No	Yes	Yes	No	No	Yes	Yes	No	Yes	No	No	No	No	Yes	No	No	Yes	No	No	No	No	Yes	No	No	No	Yes	No	No	No	No	Yes	No	Yes	No	No	Yes	Yes	No	No	Yes	Yes	Yes	Yes	Yes	No	No	No	No	No	Yes	No	No
